acc_D,acc_G,loss_D,loss_G
0.28125,1.0,0.7414124011993408,0.5939624309539795
0.265625,1.0,0.7492387890815735,0.5946191549301147
0.296875,1.0,0.7427757978439331,0.5941410064697266
0.296875,1.0,0.7406287789344788,0.5969265699386597
0.34375,1.0,0.7407782077789307,0.597405195236206
0.25,1.0,0.7480974197387695,0.5974737405776978
0.328125,1.0,0.7384811639785767,0.5981548428535461
0.359375,1.0,0.7326664924621582,0.5934027433395386
0.3125,1.0,0.7331812381744385,0.5993399024009705
0.328125,1.0,0.7405417561531067,0.5937039852142334
0.328125,1.0,0.7349255084991455,0.5944222807884216
0.328125,1.0,0.7422938346862793,0.5958380699157715
0.40625,1.0,0.7257435321807861,0.5931258797645569
0.28125,1.0,0.740317702293396,0.5948219299316406
0.265625,1.0,0.7436919212341309,0.5945660471916199
0.3125,1.0,0.7428409457206726,0.5936328172683716
0.40625,1.0,0.733553409576416,0.5996373295783997
0.25,1.0,0.7396323680877686,0.591474711894989
0.25,1.0,0.7450177669525146,0.5931477546691895
0.25,1.0,0.7469758987426758,0.6035711765289307
0.28125,1.0,0.7459588050842285,0.5920761823654175
0.28125,1.0,0.738203763961792,0.5919058322906494
0.296875,1.0,0.7312040328979492,0.5916002988815308
0.328125,1.0,0.7327545285224915,0.5923430919647217
0.28125,1.0,0.7424604296684265,0.5902856588363647
0.3125,1.0,0.7406150698661804,0.5921303629875183
0.359375,1.0,0.7347816228866577,0.5976386070251465
0.28125,1.0,0.7406505942344666,0.5915907621383667
0.28125,1.0,0.7401531934738159,0.5942325592041016
0.328125,1.0,0.7438029050827026,0.5965639352798462
0.3125,1.0,0.7391476631164551,0.5970865488052368
0.328125,1.0,0.7358754873275757,0.5945203304290771
0.34375,1.0,0.7462157011032104,0.592129111289978
0.21875,1.0,0.7455251216888428,0.5957270860671997
0.359375,1.0,0.7386618256568909,0.5987510681152344
0.3125,1.0,0.7511339783668518,0.5951651930809021
0.1875,1.0,0.7534129619598389,0.6037144660949707
0.265625,1.0,0.744662344455719,0.59364914894104
0.375,1.0,0.7289038300514221,0.5893557071685791
0.28125,1.0,0.7412922382354736,0.5921800136566162
0.265625,1.0,0.7397946119308472,0.5983468294143677
0.3125,1.0,0.7445979714393616,0.5913816690444946
0.4375,1.0,0.726418137550354,0.5905753374099731
0.34375,1.0,0.7399449348449707,0.597350001335144
0.359375,1.0,0.7310172915458679,0.5960394740104675
0.328125,1.0,0.7409573793411255,0.601472020149231
0.3125,1.0,0.7449479699134827,0.5923024415969849
0.34375,1.0,0.7364823222160339,0.599333643913269
0.265625,1.0,0.7533822059631348,0.5928553342819214
0.296875,1.0,0.7404913306236267,0.5921312570571899
0.34375,1.0,0.7340033650398254,0.5894516706466675
0.453125,1.0,0.7266815900802612,0.5941177606582642
0.296875,1.0,0.7456514835357666,0.5887322425842285
0.3125,1.0,0.736577033996582,0.5924892425537109
0.265625,1.0,0.7445749044418335,0.590219259262085
0.34375,1.0,0.7413590550422668,0.5965023040771484
0.296875,1.0,0.7500105500221252,0.5919591188430786
0.21875,1.0,0.7514321208000183,0.5920407772064209
0.3125,1.0,0.7490217685699463,0.594428300857544
0.390625,1.0,0.7340023517608643,0.5906330347061157
0.28125,1.0,0.7422520518302917,0.5930748581886292
0.296875,1.0,0.74666827917099,0.5881074070930481
0.359375,1.0,0.7399911284446716,0.5953495502471924
0.296875,1.0,0.7431466579437256,0.5925948619842529
0.3125,1.0,0.7414977550506592,0.5880856513977051
0.296875,1.0,0.7402971386909485,0.5885705947875977
0.328125,1.0,0.7387282252311707,0.5944867134094238
0.34375,1.0,0.7370448112487793,0.5896596312522888
0.296875,1.0,0.7533935904502869,0.5953552722930908
0.328125,1.0,0.7438373565673828,0.5910917520523071
0.296875,1.0,0.7457259893417358,0.5887150764465332
0.28125,1.0,0.7381054759025574,0.5874692797660828
0.328125,1.0,0.7487114667892456,0.5925989747047424
0.265625,1.0,0.7546782493591309,0.5888339281082153
0.375,1.0,0.7381648421287537,0.5889620780944824
0.296875,1.0,0.7406488656997681,0.5860109329223633
0.28125,1.0,0.7409095764160156,0.5892126560211182
0.28125,1.0,0.7452102899551392,0.6006916165351868
0.328125,1.0,0.7414753437042236,0.5872844457626343
0.34375,1.0,0.7387924790382385,0.583524227142334
0.3125,1.0,0.7460151314735413,0.5883047580718994
0.34375,1.0,0.7415316104888916,0.5972622632980347
0.390625,1.0,0.7386058568954468,0.5853118896484375
0.390625,1.0,0.7388908267021179,0.5852373838424683
0.3125,1.0,0.7413901090621948,0.5855672955513
0.234375,1.0,0.7492491006851196,0.5848581790924072
0.296875,1.0,0.7472678422927856,0.5901498198509216
0.234375,1.0,0.7583269476890564,0.598058819770813
0.28125,1.0,0.7500826716423035,0.5842975974082947
0.328125,1.0,0.7409543991088867,0.5861262679100037
0.28125,1.0,0.7508538961410522,0.5909748077392578
0.34375,1.0,0.7477395534515381,0.5915961265563965
0.3125,1.0,0.7423943281173706,0.5929277539253235
0.40625,1.0,0.7383250594139099,0.5876691341400146
0.25,1.0,0.7524572610855103,0.5845526456832886
0.328125,1.0,0.7484983205795288,0.5955452919006348
0.28125,1.0,0.751396894454956,0.5848555564880371
0.34375,1.0,0.7381860613822937,0.5884546041488647
0.3125,1.0,0.7474379539489746,0.5910041332244873
0.328125,1.0,0.7436057329177856,0.5858134627342224
0.34375,1.0,0.7392764091491699,0.5948946475982666
0.265625,1.0,0.7508989572525024,0.5908961296081543
0.21875,1.0,0.7566879391670227,0.5920892953872681
0.328125,1.0,0.7441328763961792,0.5866003036499023
0.328125,1.0,0.7494109272956848,0.5891971588134766
0.265625,1.0,0.7494874596595764,0.5843750238418579
0.328125,1.0,0.7404024004936218,0.5866689682006836
0.390625,1.0,0.732962965965271,0.5937708616256714
0.25,1.0,0.7502706050872803,0.5820768475532532
0.265625,1.0,0.7536271810531616,0.5926378965377808
0.296875,1.0,0.750663161277771,0.5850817561149597
0.375,1.0,0.7312290072441101,0.5824793577194214
0.296875,1.0,0.7536308765411377,0.5822976231575012
0.34375,1.0,0.7402993440628052,0.5890533924102783
0.390625,1.0,0.7395284175872803,0.5839788913726807
0.375,1.0,0.7383698225021362,0.5849543809890747
0.3125,1.0,0.7474879622459412,0.5809391736984253
0.28125,1.0,0.7535880208015442,0.5966242551803589
0.34375,1.0,0.7426044940948486,0.5862714052200317
0.265625,1.0,0.7520169019699097,0.5820930600166321
0.34375,1.0,0.7380735874176025,0.588648796081543
0.28125,1.0,0.752045214176178,0.5827898979187012
0.328125,1.0,0.7458047866821289,0.5862042903900146
0.28125,1.0,0.7505107522010803,0.5843566060066223
0.34375,1.0,0.7457765340805054,0.58135586977005
0.3125,1.0,0.7503793239593506,0.5823789834976196
0.34375,1.0,0.7456427812576294,0.5848129987716675
0.3125,1.0,0.7430256605148315,0.584772527217865
0.265625,1.0,0.7451051473617554,0.5821465849876404
0.28125,1.0,0.746959924697876,0.5816610455513
0.28125,1.0,0.7529629468917847,0.5877395868301392
0.265625,1.0,0.7477455139160156,0.5849343538284302
0.328125,1.0,0.7409043908119202,0.5880687236785889
0.28125,1.0,0.7451906800270081,0.5855064392089844
0.296875,1.0,0.7480091452598572,0.5847022533416748
0.28125,1.0,0.7520632147789001,0.581842839717865
0.34375,1.0,0.7424635887145996,0.5888333916664124
0.34375,1.0,0.7410160303115845,0.5848386287689209
0.296875,1.0,0.7537013292312622,0.5852944850921631
0.34375,1.0,0.7449764609336853,0.5923117995262146
0.3125,1.0,0.7432995438575745,0.5826122760772705
0.3125,1.0,0.7466199398040771,0.592812180519104
0.359375,1.0,0.7466825246810913,0.5854570865631104
0.359375,1.0,0.7410511374473572,0.579664945602417
0.375,1.0,0.7377488017082214,0.5801030397415161
0.328125,1.0,0.7508724927902222,0.5871707201004028
0.328125,1.0,0.7499129772186279,0.5853404998779297
0.390625,1.0,0.7385993003845215,0.5804218649864197
0.234375,1.0,0.7529217004776001,0.5817829966545105
0.34375,1.0,0.7434636950492859,0.5825896263122559
0.265625,1.0,0.7502906322479248,0.579042375087738
0.28125,1.0,0.7508581280708313,0.5805588960647583
0.34375,1.0,0.7419801950454712,0.5880358219146729
0.328125,1.0,0.7487320303916931,0.5809888243675232
0.328125,1.0,0.7378832101821899,0.5825517177581787
0.34375,1.0,0.7446505427360535,0.5830297470092773
0.3125,1.0,0.7419453263282776,0.5863527059555054
0.375,1.0,0.7474072575569153,0.5812563300132751
0.28125,1.0,0.7561216354370117,0.586087703704834
0.3125,1.0,0.7486169934272766,0.5811664462089539
0.328125,1.0,0.7426978945732117,0.5879232883453369
0.375,1.0,0.74639892578125,0.5821778774261475
0.328125,1.0,0.746336817741394,0.5782525539398193
0.34375,1.0,0.7458125948905945,0.5807206034660339
0.328125,1.0,0.7462114095687866,0.5803003907203674
0.375,1.0,0.7480775117874146,0.5806525945663452
0.375,1.0,0.7434661984443665,0.575480580329895
0.296875,1.0,0.7499514818191528,0.5782031416893005
0.25,1.0,0.7580363750457764,0.5787950754165649
0.328125,1.0,0.743930995464325,0.5843803882598877
0.328125,1.0,0.747733473777771,0.5878511667251587
0.34375,1.0,0.7427035570144653,0.5775928497314453
0.296875,1.0,0.7602195739746094,0.5766322016716003
0.296875,1.0,0.751802384853363,0.5787786245346069
0.375,1.0,0.7482233047485352,0.5796321630477905
0.375,1.0,0.7403607368469238,0.5779666304588318
0.25,1.0,0.7578880190849304,0.578537106513977
0.328125,1.0,0.7512226104736328,0.5842768549919128
0.328125,1.0,0.7516621351242065,0.5749496221542358
0.359375,1.0,0.743850588798523,0.577491819858551
0.375,1.0,0.7471692562103271,0.5808620452880859
0.296875,1.0,0.753677487373352,0.5765913724899292
0.3125,1.0,0.749868631362915,0.5738270282745361
0.328125,1.0,0.753409743309021,0.5740733742713928
0.296875,1.0,0.7525949478149414,0.572294294834137
0.375,1.0,0.7518587112426758,0.5706524848937988
0.328125,1.0,0.7522763013839722,0.5749450922012329
0.3125,1.0,0.7538101077079773,0.5702133178710938
0.328125,1.0,0.7540749311447144,0.5707242488861084
0.3125,1.0,0.7516971230506897,0.5752021074295044
0.34375,1.0,0.7450017929077148,0.5730729103088379
0.328125,1.0,0.7493346929550171,0.5861680507659912
0.328125,1.0,0.7520879507064819,0.5780847072601318
0.25,1.0,0.7641477584838867,0.5702929496765137
0.296875,1.0,0.7572159767150879,0.569049596786499
0.34375,1.0,0.7486159205436707,0.5687764883041382
0.3125,1.0,0.7561172842979431,0.5751761198043823
0.296875,1.0,0.752311110496521,0.5670527219772339
0.421875,1.0,0.740892767906189,0.5743430852890015
0.296875,1.0,0.7557590007781982,0.5647097826004028
0.296875,1.0,0.7624931931495667,0.5717353224754333
0.296875,1.0,0.7615931034088135,0.5685790777206421
0.265625,1.0,0.7604942321777344,0.5657177567481995
0.34375,1.0,0.7561488747596741,0.5636924505233765
0.3125,1.0,0.766832709312439,0.5663857460021973
0.328125,1.0,0.7551681995391846,0.5674498677253723
0.28125,1.0,0.7612690925598145,0.5649529695510864
0.28125,1.0,0.757610559463501,0.565256655216217
0.3125,1.0,0.7523694038391113,0.5648300051689148
0.25,1.0,0.7649469375610352,0.5657213926315308
0.328125,1.0,0.7622091174125671,0.5628174543380737
0.28125,1.0,0.7621055841445923,0.5620530843734741
0.34375,1.0,0.7529340982437134,0.5604019165039062
0.359375,1.0,0.7623600959777832,0.5662906765937805
0.34375,1.0,0.7548761367797852,0.567962646484375
0.25,1.0,0.7615867853164673,0.5603955984115601
0.25,1.0,0.7642470598220825,0.5635661482810974
0.21875,1.0,0.7718999981880188,0.5636093616485596
0.34375,1.0,0.7536005973815918,0.5620035529136658
0.28125,1.0,0.768997311592102,0.5642675161361694
0.34375,1.0,0.7642776370048523,0.5635389685630798
0.3125,1.0,0.7569614052772522,0.5697615146636963
0.328125,1.0,0.7704654932022095,0.5680809020996094
0.25,1.0,0.7642427086830139,0.5614060163497925
0.34375,1.0,0.7650490403175354,0.5650584101676941
0.34375,1.0,0.7561357021331787,0.5617209672927856
0.234375,1.0,0.7741272449493408,0.5612159967422485
0.390625,1.0,0.7581318616867065,0.557793140411377
0.3125,1.0,0.7629387974739075,0.5560727119445801
0.3125,1.0,0.7610040903091431,0.5600581169128418
0.28125,1.0,0.7645928263664246,0.5557569265365601
0.3125,1.0,0.7816500663757324,0.561877965927124
0.203125,1.0,0.7765761613845825,0.560250997543335
0.265625,1.0,0.771467924118042,0.5594049692153931
0.265625,1.0,0.7617241144180298,0.5600674152374268
0.390625,1.0,0.7565689086914062,0.5594210028648376
0.296875,1.0,0.7607860565185547,0.5566957592964172
0.265625,1.0,0.7690708041191101,0.5558699369430542
0.28125,1.0,0.7667207717895508,0.5670570731163025
0.296875,1.0,0.7654930949211121,0.5673305988311768
0.296875,1.0,0.7805114984512329,0.5609182119369507
0.171875,1.0,0.7720410227775574,0.5625585317611694
0.359375,1.0,0.7526012063026428,0.5580552220344543
0.296875,1.0,0.7681869864463806,0.5614152550697327
0.375,1.0,0.7535527944564819,0.5544315576553345
0.21875,1.0,0.7631019353866577,0.5635268688201904
0.25,1.0,0.7854605317115784,0.5578457713127136
0.265625,1.0,0.7642552852630615,0.5602034330368042
0.234375,1.0,0.771411120891571,0.5539402961730957
0.265625,1.0,0.7646253108978271,0.5542957186698914
0.234375,1.0,0.7711200714111328,0.5586903691291809
0.265625,1.0,0.7760442495346069,0.5573042631149292
0.28125,1.0,0.771324634552002,0.5568134784698486
0.21875,1.0,0.7701413035392761,0.5639665722846985
0.28125,1.0,0.787865161895752,0.5599656701087952
0.359375,1.0,0.75663161277771,0.5563441514968872
0.296875,1.0,0.7746161222457886,0.554216206073761
0.25,1.0,0.7695826292037964,0.5588262677192688
0.203125,1.0,0.7867499589920044,0.566576361656189
0.3125,1.0,0.7711465954780579,0.557075023651123
0.265625,1.0,0.7652391195297241,0.5555433034896851
0.25,1.0,0.7825640439987183,0.5552113056182861
0.3125,1.0,0.760841965675354,0.5537532567977905
0.3125,1.0,0.7842838168144226,0.5629191398620605
0.265625,1.0,0.7814497947692871,0.5581099390983582
0.3125,1.0,0.7673915028572083,0.561623215675354
0.359375,1.0,0.7631751298904419,0.5584666728973389
0.234375,1.0,0.7805377244949341,0.5628819465637207
0.296875,1.0,0.7638454437255859,0.5538602471351624
0.265625,1.0,0.7719300985336304,0.5550143718719482
0.3125,1.0,0.7685794830322266,0.5597608089447021
0.359375,1.0,0.7671303749084473,0.5573355555534363
0.265625,1.0,0.776615560054779,0.5557816028594971
0.265625,1.0,0.7790113687515259,0.5574954748153687
0.28125,1.0,0.7765927910804749,0.5531344413757324
0.203125,1.0,0.7785243988037109,0.5738118886947632
0.296875,1.0,0.7749228477478027,0.5558010935783386
0.265625,1.0,0.7787085771560669,0.5517321228981018
0.203125,1.0,0.7850186228752136,0.5607243776321411
0.25,1.0,0.7787250876426697,0.5538548827171326
0.25,1.0,0.787665605545044,0.5569753646850586
0.234375,1.0,0.7745702266693115,0.557440996170044
0.28125,1.0,0.7688326835632324,0.5627684593200684
0.265625,1.0,0.771873950958252,0.5605751276016235
0.140625,1.0,0.7758336067199707,0.556784451007843
0.328125,1.0,0.7593890428543091,0.5697120428085327
0.34375,1.0,0.7587161660194397,0.5741171836853027
0.296875,1.0,0.7578816413879395,0.5553544759750366
0.296875,1.0,0.756576657295227,0.5535719394683838
0.21875,1.0,0.7776883840560913,0.5616946220397949
0.265625,1.0,0.7669124007225037,0.5558208227157593
0.25,1.0,0.782223641872406,0.5637611150741577
0.203125,1.0,0.7855491638183594,0.5567970871925354
0.265625,1.0,0.7849550247192383,0.5564119815826416
0.25,1.0,0.7707557678222656,0.5582882165908813
0.234375,1.0,0.7736538648605347,0.5593371987342834
0.234375,1.0,0.7730199098587036,0.5573641061782837
0.328125,1.0,0.7665855288505554,0.5677323341369629
0.234375,1.0,0.789299488067627,0.5584040880203247
0.234375,1.0,0.7775800824165344,0.558753490447998
0.28125,1.0,0.7828642129898071,0.5645855069160461
0.28125,1.0,0.7642109990119934,0.5617465376853943
0.265625,1.0,0.7715492844581604,0.5599533319473267
0.3125,1.0,0.7615689635276794,0.5624487996101379
0.21875,1.0,0.7879906296730042,0.5577346682548523
0.359375,1.0,0.7606241106987,0.5595653057098389
0.25,1.0,0.789621114730835,0.5609874129295349
0.21875,1.0,0.7709323167800903,0.555919885635376
0.25,1.0,0.7905728220939636,0.5573459267616272
0.203125,1.0,0.7782878875732422,0.5560004115104675
0.265625,1.0,0.7825289964675903,0.5644104480743408
0.265625,1.0,0.7711164355278015,0.5581742525100708
0.28125,1.0,0.7883033752441406,0.5576195120811462
0.234375,1.0,0.7806707620620728,0.5623291730880737
0.265625,1.0,0.7712898254394531,0.5629178285598755
0.234375,1.0,0.7697892785072327,0.5679025650024414
0.203125,1.0,0.7853266596794128,0.5622255802154541
0.203125,1.0,0.7810319662094116,0.5572006106376648
0.28125,1.0,0.760177731513977,0.5650280714035034
0.1875,1.0,0.7966250777244568,0.5645580291748047
0.3125,1.0,0.7710223197937012,0.5615668296813965
0.265625,1.0,0.7643433809280396,0.559894323348999
0.171875,1.0,0.7858566045761108,0.5625249743461609
0.1875,1.0,0.7840866446495056,0.56134033203125
0.265625,1.0,0.7713178396224976,0.5628645420074463
0.265625,1.0,0.7755078673362732,0.5582046508789062
0.203125,1.0,0.7711308598518372,0.5650198459625244
0.1875,1.0,0.7851293087005615,0.5690313577651978
0.1875,1.0,0.7859840393066406,0.5643768310546875
0.203125,1.0,0.777100682258606,0.5612064599990845
0.234375,1.0,0.779157280921936,0.5629129409790039
0.21875,1.0,0.7912189960479736,0.5620652437210083
0.25,1.0,0.7757179141044617,0.5603448152542114
0.1875,1.0,0.7837592363357544,0.5586808919906616
0.1875,1.0,0.7799713611602783,0.5624524354934692
0.203125,1.0,0.7807021141052246,0.562475323677063
0.203125,1.0,0.7720801830291748,0.5664178133010864
0.265625,1.0,0.7689945697784424,0.5584489107131958
0.203125,1.0,0.7789597511291504,0.5640246868133545
0.234375,1.0,0.7670589685440063,0.5597144365310669
0.203125,1.0,0.785064160823822,0.5742901563644409
0.203125,1.0,0.7837777733802795,0.5644440650939941
0.203125,1.0,0.7756630778312683,0.5837318897247314
0.1875,1.0,0.7814056873321533,0.5604062080383301
0.265625,1.0,0.7691327333450317,0.5651719570159912
0.28125,1.0,0.766398549079895,0.5578347444534302
0.140625,1.0,0.7871631383895874,0.5581918358802795
0.203125,1.0,0.7694108486175537,0.5542712211608887
0.21875,1.0,0.7772947549819946,0.5624145269393921
0.1875,1.0,0.7835894227027893,0.5582841634750366
0.1875,1.0,0.7777144312858582,0.5630998015403748
0.265625,1.0,0.7749442458152771,0.5632140636444092
0.28125,1.0,0.7792284488677979,0.5561854839324951
0.21875,1.0,0.7724976539611816,0.5597903728485107
0.203125,1.0,0.7697343230247498,0.5571550726890564
0.21875,1.0,0.7866017818450928,0.5609258413314819
0.15625,1.0,0.7721856832504272,0.5576889514923096
0.25,1.0,0.7851928472518921,0.5588610172271729
0.28125,1.0,0.7697227001190186,0.5586157441139221
0.25,1.0,0.7750523090362549,0.559442400932312
0.265625,1.0,0.7761431932449341,0.5563662648200989
0.234375,1.0,0.7800042629241943,0.5647366642951965
0.21875,1.0,0.7862306833267212,0.5623233318328857
0.234375,1.0,0.7909808158874512,0.5648703575134277
0.1875,1.0,0.7742294073104858,0.5589830875396729
0.296875,1.0,0.7744992971420288,0.5637444257736206
0.171875,1.0,0.7793713808059692,0.5605098009109497
0.234375,1.0,0.7802140712738037,0.559473991394043
0.21875,1.0,0.7789163589477539,0.5650959014892578
0.15625,1.0,0.7911214828491211,0.5586566925048828
0.140625,1.0,0.7875928282737732,0.5599644184112549
0.28125,1.0,0.7642747163772583,0.5667603015899658
0.203125,1.0,0.7748948335647583,0.5588271021842957
0.203125,1.0,0.7811887860298157,0.559967577457428
0.203125,1.0,0.7831109166145325,0.5575121641159058
0.125,1.0,0.782427191734314,0.5603348016738892
0.1875,1.0,0.7784004211425781,0.5568059682846069
0.234375,1.0,0.7896822094917297,0.564784049987793
0.1875,1.0,0.7751821279525757,0.5585227012634277
0.234375,1.0,0.7787450551986694,0.558027982711792
0.1875,1.0,0.7855010032653809,0.55644690990448
0.1875,1.0,0.7861900329589844,0.5646402835845947
0.125,1.0,0.7918857336044312,0.5599594116210938
0.234375,1.0,0.7742920517921448,0.5605045557022095
0.28125,1.0,0.7614486217498779,0.5584884881973267
0.234375,1.0,0.7724107503890991,0.5651389360427856
0.171875,1.0,0.7774298191070557,0.5570077896118164
0.171875,1.0,0.7654168605804443,0.5606752634048462
0.25,1.0,0.7826271057128906,0.5551936626434326
0.234375,1.0,0.7771733403205872,0.5560091733932495
0.1875,1.0,0.7844864130020142,0.5634517669677734
0.203125,1.0,0.7656062841415405,0.5587381720542908
0.15625,1.0,0.7811586856842041,0.5571097135543823
0.15625,1.0,0.7771982550621033,0.5594923496246338
0.203125,1.0,0.7721324563026428,0.5592746734619141
0.234375,1.0,0.7917622923851013,0.5569923520088196
0.21875,1.0,0.7787736654281616,0.5591602325439453
0.1875,1.0,0.7758389711380005,0.5593599677085876
0.1875,1.0,0.7748590111732483,0.5597269535064697
0.1875,1.0,0.7848654389381409,0.5585535168647766
0.203125,1.0,0.7824769020080566,0.5618373155593872
0.1875,1.0,0.7733310461044312,0.5605835914611816
0.21875,1.0,0.7795876264572144,0.5559366345405579
0.1875,1.0,0.7799510955810547,0.5646665096282959
0.21875,1.0,0.7685502767562866,0.5596967935562134
0.21875,1.0,0.7813441157341003,0.5595782995223999
0.203125,1.0,0.7986868023872375,0.5540838241577148
0.203125,1.0,0.7805272340774536,0.5639928579330444
0.171875,1.0,0.7783141732215881,0.5563397407531738
0.1875,1.0,0.7895079851150513,0.5627616047859192
0.15625,1.0,0.7788358926773071,0.5656480193138123
0.1875,1.0,0.7857144474983215,0.559294581413269
0.171875,1.0,0.7832895517349243,0.5588669776916504
0.203125,1.0,0.7870396375656128,0.5609133243560791
0.1875,1.0,0.7790997624397278,0.5618875026702881
0.140625,1.0,0.782525897026062,0.5601645708084106
0.265625,1.0,0.7744519710540771,0.5591373443603516
0.28125,1.0,0.7717314958572388,0.5600069761276245
0.171875,1.0,0.7871743440628052,0.566312313079834
0.171875,1.0,0.7808469533920288,0.5584820508956909
0.265625,1.0,0.7844574451446533,0.5596136450767517
0.140625,1.0,0.7879701852798462,0.5597193837165833
0.1875,1.0,0.7809573411941528,0.5689437985420227
0.171875,1.0,0.7948563694953918,0.5620178580284119
0.1875,1.0,0.7815756797790527,0.5592379570007324
0.15625,1.0,0.7920229434967041,0.558204174041748
0.1875,1.0,0.7779170870780945,0.5597973465919495
0.21875,1.0,0.768982470035553,0.5607580542564392
0.15625,1.0,0.7666618227958679,0.5628939270973206
0.171875,1.0,0.7915716171264648,0.5582662224769592
0.15625,1.0,0.7879329919815063,0.5639387369155884
0.15625,1.0,0.7925370335578918,0.5643759369850159
0.1875,1.0,0.7870811223983765,0.5675879716873169
0.28125,1.0,0.7673555612564087,0.5645149350166321
0.21875,1.0,0.7790382504463196,0.5582153797149658
0.21875,1.0,0.7850819826126099,0.560085654258728
0.15625,1.0,0.7784984707832336,0.5603406429290771
0.140625,1.0,0.7792404294013977,0.5607284307479858
0.203125,1.0,0.7766188383102417,0.5597552061080933
0.140625,1.0,0.7859542369842529,0.5667369365692139
0.203125,1.0,0.785592794418335,0.5602949857711792
0.203125,1.0,0.7657798528671265,0.5633716583251953
0.171875,1.0,0.7864797115325928,0.566734790802002
0.125,1.0,0.776059627532959,0.5637668371200562
0.109375,1.0,0.7830312252044678,0.5679404735565186
0.171875,1.0,0.7858740091323853,0.5585976243019104
0.125,1.0,0.7817486524581909,0.5616315603256226
0.1875,1.0,0.7943869829177856,0.5653002858161926
0.15625,1.0,0.7852627635002136,0.5648120045661926
0.171875,1.0,0.787128746509552,0.5610641241073608
0.21875,1.0,0.7777652740478516,0.5591742992401123
0.1875,1.0,0.7704938054084778,0.5632396936416626
0.15625,1.0,0.7773236036300659,0.5650420188903809
0.21875,1.0,0.7778621315956116,0.5615077018737793
0.125,1.0,0.7770642042160034,0.5626888871192932
0.15625,1.0,0.7826576232910156,0.565540075302124
0.171875,1.0,0.7812411785125732,0.5598475933074951
0.109375,1.0,0.7871019244194031,0.569425106048584
0.15625,1.0,0.7802060842514038,0.5616852045059204
0.1875,1.0,0.7648916244506836,0.577424943447113
0.171875,1.0,0.7844221591949463,0.5643024444580078
0.265625,1.0,0.7696892023086548,0.5640569925308228
0.171875,1.0,0.7728438973426819,0.5622861981391907
0.203125,1.0,0.7761386036872864,0.5635046362876892
0.21875,1.0,0.7793437242507935,0.5638184547424316
0.171875,1.0,0.795688807964325,0.561849057674408
0.140625,1.0,0.78759765625,0.5634171366691589
0.21875,1.0,0.7839884757995605,0.5676989555358887
0.25,1.0,0.7713370323181152,0.5616086721420288
0.1875,1.0,0.7813973426818848,0.566895067691803
0.125,1.0,0.7835142016410828,0.5675742030143738
0.203125,1.0,0.782478928565979,0.5719231367111206
0.125,1.0,0.7879083156585693,0.5715516805648804
0.0625,1.0,0.796918511390686,0.5628694295883179
0.1875,1.0,0.771500825881958,0.5686467885971069
0.140625,1.0,0.7904729843139648,0.5640579462051392
0.1875,1.0,0.7732163667678833,0.5637557506561279
0.25,1.0,0.7690027952194214,0.5742038488388062
0.140625,1.0,0.7783929705619812,0.5647499561309814
0.296875,1.0,0.7693519592285156,0.5653169751167297
0.265625,1.0,0.7610006332397461,0.5625749826431274
0.15625,1.0,0.7731785774230957,0.5655525922775269
0.234375,1.0,0.7659383416175842,0.5715709328651428
0.15625,1.0,0.7808942794799805,0.5652687549591064
0.1875,1.0,0.7756776809692383,0.575294017791748
0.171875,1.0,0.7840146422386169,0.5656888484954834
0.171875,1.0,0.7751504778862,0.565209150314331
0.203125,1.0,0.774454653263092,0.5713324546813965
0.171875,1.0,0.7720536589622498,0.5651154518127441
0.15625,1.0,0.7789556384086609,0.5680294036865234
0.203125,1.0,0.7745046615600586,0.5650326013565063
0.1875,1.0,0.7887524366378784,0.5644804239273071
0.140625,1.0,0.7838649749755859,0.5653748512268066
0.09375,1.0,0.7853668332099915,0.5669664144515991
0.1875,1.0,0.772530734539032,0.5684170126914978
0.171875,1.0,0.7814224362373352,0.5768606066703796
0.125,1.0,0.7797151803970337,0.5747344493865967
0.203125,1.0,0.7745075225830078,0.5676284432411194
0.15625,1.0,0.7763800621032715,0.5687479972839355
0.171875,1.0,0.7740510702133179,0.5656176805496216
0.1875,1.0,0.7730374932289124,0.5690917372703552
0.203125,1.0,0.7729093432426453,0.5690138936042786
0.15625,1.0,0.7793665528297424,0.5751944780349731
0.1875,1.0,0.771828293800354,0.5710071325302124
0.171875,1.0,0.771586000919342,0.5683082342147827
0.078125,1.0,0.7893871068954468,0.5749822854995728
0.1875,1.0,0.7738474011421204,0.5667514801025391
0.1875,1.0,0.7741011381149292,0.5669552683830261
0.15625,1.0,0.7724214792251587,0.5736685991287231
0.1875,1.0,0.7667137384414673,0.5655504465103149
0.171875,1.0,0.7827082276344299,0.5690175890922546
0.21875,1.0,0.7714800238609314,0.5657104253768921
0.140625,1.0,0.7743170857429504,0.567129373550415
0.15625,1.0,0.7787289619445801,0.5664075613021851
0.234375,1.0,0.7677539587020874,0.5741111040115356
0.15625,1.0,0.7743130326271057,0.570529580116272
0.1875,1.0,0.7775523066520691,0.5666599273681641
0.15625,1.0,0.7787190079689026,0.5692281723022461
0.1875,1.0,0.7749241590499878,0.5852924585342407
0.125,1.0,0.7796390652656555,0.5712251663208008
0.140625,1.0,0.7781267166137695,0.5707993507385254
0.140625,1.0,0.7828425168991089,0.5718822479248047
0.171875,1.0,0.7746342420578003,0.5670297145843506
0.125,1.0,0.7857239842414856,0.5758504867553711
